item_id	i_category	r_complement	r_substitute
8152	28	[8345, 6143, 7492, 7574, 9009, 6892, 5435, 8208, 3858, 7074, 6815, 5152, 6814, 8603, 6900, 8023, 4940, 9029, 10079, 6946, 9547, 5691, 10410, 6395, 5259, 6891, 8163, 9551, 7666, 6888, 6843, 6241, 7605, 10643, 9805, 8367, 7516, 6290, 6269, 5843, 6158, 6054, 8627, 8166, 5054, 6709, 8616, 5076, 8597, 7586, 5269, 7298, 6586, 8526, 4216, 6644, 10143, 8932, 6427, 9549, 8196, 9352, 5156, 4543, 5916, 4116, 8080, 8619, 4235, 9475, 8840, 9669, 7216, 9268, 8492, 3852, 8612, 6829, 8617, 8625, 9360, 8160, 7641, 5643, 9404, 8613, 7397, 9811, 8511, 9204, 6899, 7583, 8444, 3853, 8763]	[]
8153	40	[10526, 8258, 9579, 6799, 6827, 2970, 6787, 4142, 6168, 10452, 8719, 7592, 8560, 4981, 6322, 9071, 7348, 5868, 3842, 5368, 2969, 9702, 9982, 3738, 3868, 6794, 10222, 8961, 6798, 2955, 8714, 4440, 9349, 8558, 5309, 9578, 8718, 4336, 9868, 10525, 10372, 9341, 7895, 10007, 8948, 10658, 2703]	[]
8154	28	[10115, 9236, 7600, 7664, 9476, 9297, 9007, 5158, 6842, 8361, 10136, 9606, 7453, 9365, 7300, 8792, 5355, 9363, 8320, 8093, 4090, 8592, 5913, 8833, 6357, 10332, 7619, 8642, 4136, 8637, 7717, 6628, 6653, 6386, 6573, 6588, 7670, 6845, 3619, 7673, 6625, 9084, 8164, 8301, 5075, 8161, 4655, 8632, 8842, 7621, 5836, 7438, 4660, 7266, 8634, 6396, 7323, 9283, 6398, 5181, 4261, 7990, 8659, 9559, 4028, 4961, 7253, 8284, 9705, 6157, 8749, 8117, 4802, 5844, 8657, 8005, 8797, 7215, 8342, 7459, 6907, 9180, 7589, 7633, 6942, 7981, 5461, 7158, 8926, 10014, 6764, 9004, 5463, 5462, 9351, 6079]	[]
8155	28	[6399, 8317, 6882, 8795, 9001, 7716, 10114, 9237, 5451, 6900, 6562, 7982, 6895, 7324, 5481, 4692, 4236, 5100, 6395, 5259, 8163, 7666, 8300, 8006, 6843, 9296, 9741, 8611, 7634, 8601, 5170, 5843, 5153, 6158, 8627, 8166, 8928, 6496, 7298, 4134, 8607, 7617, 7262, 7669, 8591, 7675, 9489, 6566, 10013, 8196, 9182, 4396, 9352, 8796, 6568, 7630, 10034, 6385, 9468, 5270, 9364, 9475, 8840, 7252, 9561, 7216, 7264, 7458, 6953, 7228, 9704, 8617, 6896, 8160, 7614, 5643, 8686, 7455, 8613, 8285, 8806, 4533, 9375, 8998, 6563, 7583, 8444, 7997, 6356]	[]
8156	46	[3644, 3735, 5322, 8739, 979, 6165, 8410, 3992, 5043, 2113, 6436, 7352, 4721, 6138, 6838, 5261, 1925, 4299, 2338, 980, 6345, 1260, 4520, 2934, 2645, 4185, 4528, 3007, 3723, 2438, 2568, 3972, 4840, 4334]	[]
8157	1	[7147, 4515, 10187, 8392, 9302, 8660, 7023, 8037, 8525, 7054, 7398, 5699, 10182, 10061, 8917, 4138, 10411, 10148, 7135, 10562, 9571, 4518, 8914, 3866, 6138, 10448, 6845, 7500, 5910, 9227, 6800, 9403, 10169, 7086, 6428, 9981, 3865, 6590, 3510, 9066, 7679, 8646, 10206, 7914, 9306, 7407, 7971, 10116, 9234, 5917, 8633, 9763, 8387, 3972, 5227, 8644]	[]
8158	71	[7781, 6913, 7751, 8815, 6849, 10359, 8577, 6864, 8664, 9198, 9424, 10482, 9970, 7354, 8450, 8197, 8354, 9032, 6853, 8793, 4821, 8922, 8858, 9314, 8656, 8724, 9309, 6902, 9595, 8576, 8303, 9564, 10287, 9502, 10030, 9479, 10479, 8491, 8429, 9497, 8655, 6841, 8890, 10484, 6582, 6590, 5163, 7801, 8726, 8441, 7914, 9200, 8089, 10446, 10116, 8313, 7328, 6912, 8830, 8503, 8689, 8665, 9472, 8432]	[]
8159	1	[8608, 5978, 8616, 9596, 6758, 10231, 5934, 10563, 9055, 9793, 8067]	[]
8161	50	[7235, 4544, 8165, 9507, 10115, 10454, 9494, 9236, 6103, 7600, 4918, 9476, 6842, 10411, 10141, 10219, 9365, 8792, 6909, 9363, 8209, 8592, 3936, 8833, 8651, 8642, 8633, 7970, 3769, 8644, 6424, 10061, 6573, 6858, 9615, 5267, 6845, 7673, 9084, 6800, 3395, 6256, 5075, 8999, 6270, 8632, 9860, 8842, 5148, 5145, 7266, 8634, 6396, 3663, 5181, 10081, 8660, 7398, 10472, 8659, 10218, 8154, 8648, 7253, 6919, 4501, 10313, 9705, 10053, 4341, 8117, 10187, 5844, 8657, 8005, 7215, 8342, 6907, 9180, 7494, 10101, 10278, 8877, 6942, 9309, 9484, 10014, 9395, 9004, 9457, 8639, 9351, 9748]	[]
8160	28	[9596, 8345, 7574, 10114, 8208, 9307, 6815, 9237, 6814, 8603, 6900, 8856, 4940, 9029, 10079, 6946, 9547, 7324, 10410, 9095, 7577, 10064, 6395, 6891, 9550, 9551, 5361, 8006, 6843, 9458, 5679, 7605, 10563, 9805, 6269, 5843, 6158, 6054, 8627, 8166, 5054, 8616, 5076, 7586, 8597, 8928, 5269, 7298, 10170, 9861, 8607, 8526, 8591, 10143, 9549, 6566, 10013, 10125, 9352, 5156, 8796, 10034, 5916, 4116, 8080, 8588, 9475, 8840, 10054, 8152, 7216, 9268, 10440, 7264, 9495, 8612, 3852, 9704, 8617, 8625, 9360, 6889, 9404, 8145, 8613, 7397, 5265, 9204, 9625, 3853]	[]
8163	28	[8345, 8317, 6143, 7574, 9009, 9001, 8155, 7716, 10114, 8208, 9307, 9237, 5152, 8603, 6900, 8856, 10079, 9547, 7324, 5481, 10410, 5382, 6395, 7666, 8517, 5146, 8300, 8006, 6843, 9458, 7605, 8611, 9805, 8601, 7516, 9426, 5843, 8102, 6158, 8627, 8616, 5076, 9003, 8597, 7298, 8607, 8526, 9508, 8591, 10143, 9549, 9489, 7231, 6566, 10013, 9352, 8796, 10102, 9616, 8619, 6385, 9468, 5270, 9364, 8840, 9475, 7252, 7216, 9561, 9268, 7264, 7458, 8612, 6829, 9704, 8617, 9360, 7641, 8686, 7455, 8613, 10351, 8285, 8998, 9204, 6899, 7583, 9625, 8444, 6356]	[]
8162	28	[7573, 8590, 7454, 10082, 9233, 5004, 6358, 6319, 7267, 2087, 5491, 8321, 6217, 7325, 6871, 7175, 7434, 6174, 8207, 9246, 6877, 5449, 6698, 6874, 8899, 7558, 5624, 8004, 10447, 8132, 6374, 9266, 8167, 7517, 4645, 5703, 5333, 6623, 5445, 9000, 5777, 10189, 9106, 8528, 6444, 5914, 4893, 8389, 8841, 8671, 7749, 10220, 7210, 8677, 7663, 5642, 9291, 8672, 6962, 10087, 10113, 9021, 6429, 7493, 7466, 3560, 3419, 5254, 8194, 6529, 9129, 10144, 6580, 9402, 10432, 4982, 5459, 5476, 4340]	[]
8164	28	[6310, 7253, 6196, 9351, 6650, 9363, 10141, 6398, 8329, 5437, 6653, 7633, 7601, 10523, 9004, 9297, 3769, 8445]	[]
8165	28	[7235, 4544, 10454, 7600, 9476, 6842, 10411, 10141, 10219, 9365, 8792, 8209, 8592, 7619, 5444, 8650, 8633, 2732, 8644, 3869, 6653, 6589, 4661, 10061, 6424, 6573, 6858, 6588, 10448, 6845, 7673, 9084, 8164, 8245, 6256, 5075, 6024, 5331, 8161, 6270, 8632, 9860, 8842, 7621, 7266, 6034, 6396, 8634, 7323, 10081, 8662, 8660, 4718, 7398, 8648, 8065, 7225, 6919, 4501, 9705, 3865, 8518, 7620, 8646, 4341, 8117, 4654, 4802, 6650, 10187, 5844, 8657, 8005, 7215, 6907, 9180, 7494, 8888, 10101, 6326, 10278, 6942, 8807, 7158, 6905, 6764, 9351, 3928, 1687, 8387]	[]
8167	28	[8590, 6504, 7454, 10082, 6358, 6319, 4575, 3733, 5491, 8321, 6217, 7325, 5344, 6871, 7434, 7918, 8207, 9246, 6877, 5449, 6874, 8899, 8066, 5624, 7136, 8004, 10447, 6374, 5636, 7803, 9056, 7517, 5400, 7977, 10314, 5333, 6623, 5445, 9000, 5516, 5490, 10189, 8528, 5762, 4893, 8841, 8671, 7749, 5094, 1848, 8162, 7072, 8677, 9181, 7245, 6963, 7663, 9291, 7674, 6108, 6035, 8672, 8392, 6962, 10113, 9021, 6429, 4444, 7466, 5125, 5254, 8028, 9129, 6580, 10144, 9402, 10432, 7277, 8373, 9645]	[]
8166	28	[9251, 8317, 8345, 6143, 7574, 6892, 7312, 8208, 3858, 5152, 9237, 6814, 6900, 6467, 4940, 10079, 6946, 7324, 5481, 10410, 7577, 6395, 6891, 9550, 8163, 8517, 9293, 8006, 6843, 9458, 8611, 7516, 6269, 8072, 5843, 6158, 6054, 8627, 5054, 8616, 7586, 8597, 5269, 7298, 8607, 8526, 4216, 7617, 7675, 8591, 10143, 6427, 6566, 8196, 9182, 9352, 5156, 8796, 4116, 10102, 6622, 6697, 5270, 9364, 8840, 9475, 10054, 8152, 7216, 9268, 7264, 5424, 7458, 8612, 3852, 6829, 9704, 8617, 9360, 8160, 7641, 8686, 8613, 7397, 8806, 7602, 6036, 8067, 6899, 7583, 8444, 7209]	[]
8168	28	[8898, 9388, 9618, 8051, 10071, 10606, 9776, 7392, 9855, 8348, 9775, 8419, 7279, 9945, 9131, 8346, 9838, 7736, 8041, 7035, 8910, 8349, 8911, 9400, 10075, 10123, 8974, 9617, 6215, 8693, 9944, 9343, 9387, 9856, 9943, 8962, 8975, 9984, 8685, 9171, 7846, 9701, 10139, 10320]	[]
8169	28	[6448, 213, 6921, 8590, 8118, 3484, 7454, 5840, 4575, 8603, 9548, 4158, 6217, 7982, 7117, 5344, 6871, 6565, 5812, 6174, 7918, 8207, 1533, 3121, 6874, 5624, 10447, 9776, 5358, 8878, 2169, 8167, 9056, 4576, 5685, 9915, 7125, 8966, 6623, 6121, 8241, 6041, 5202, 10189, 2587, 2231, 5230, 5301, 4424, 5181, 6417, 2604, 9775, 5762, 6660, 8841, 1397, 1044, 8671, 6967, 2589, 2484, 2041, 8162, 5642, 7157, 8051, 6962, 4263, 10113, 3404, 4113, 9021, 5225, 8348, 8877, 8239, 5716, 7119, 9129, 9856, 10432, 3243, 9984, 5459, 9171, 9235, 4030, 4340, 10320]	[]
8170	1	[10669, 4205, 9743, 10170, 10516, 8881, 7699, 9506, 7949, 7574, 6586, 6325, 5450, 9074, 8734, 5759, 5391, 8794, 7564, 6549, 10560, 8492, 10223, 5018, 8621, 6010, 5679, 7765, 6949, 9979, 6950, 6886, 8603, 10643, 3851, 6952, 8686, 10642, 7950, 9352, 8074, 9543, 7920, 6568, 6957, 7397, 8210, 10231, 7561, 7810, 5824, 8072, 9448, 10173, 10549, 10410, 4365, 8600, 9095, 10028, 7349, 9953, 7578, 9204, 6899, 5038, 8383, 9013, 4722, 8813, 8588, 8312, 7042, 6884, 10304, 7536]	[]
8171	28	[7781, 6913, 5800, 6849, 8577, 6864, 8664, 9424, 8660, 9594, 8880, 8658, 8450, 8197, 5730, 8496, 8354, 10287, 7596, 7726, 6860, 8793, 8648, 8656, 8724, 6902, 9484, 8303, 9564, 4090, 8721, 7107, 6480, 7500, 5798, 8636, 9479, 8661, 10201, 9435, 9761, 8429, 9497, 8655, 8825, 8890, 6590, 6905, 6940, 8764, 8726, 7989, 7533, 7914, 8211, 8089, 7750, 3978, 10116, 6912, 8663, 9023, 8503, 9415, 7980, 8665, 9472, 6851, 8432, 9726, 8644]	[]
8172	71	[6480, 8211, 7750, 3372, 6917, 5767, 4111, 8655, 4953, 3994, 6652, 6590, 8545, 5875, 7914, 4810]	[]
8173	28	[5521, 10011, 9825, 9463, 6293, 9019, 9807, 8643, 8610, 9331, 9031, 9829, 9830, 10414, 9112, 10533, 10593, 7607, 8737, 9061, 10365]	[]
8174	28	[7156, 6293, 6842, 10363, 8610, 10329, 7074, 8625, 10408, 9099, 8302, 9830, 10366, 6899, 6395, 9581, 9356, 8737, 9669]	[]
8175	0	[]	[]
8176	43	[]	[9574, 10259, 8981, 10439, 9601, 8930, 10124, 10213, 10003, 10316, 9784, 10000, 7395, 10344, 9518, 9746, 10004]
8177	1	[10187, 8657, 10081, 8660, 8691, 8733, 7600, 2560, 8342, 8525, 6589, 10182, 10061, 7639, 8917, 7494, 10411, 10229, 8870, 7594, 9052, 10219, 10448, 10306, 10197, 7651, 10287, 9404, 6493, 10313, 6800, 10169, 7086, 6428, 7043, 8644, 6256, 7620, 7914, 9306, 8632, 10116, 5917, 10424, 10295, 1687, 10148]	[]
8178	28	[]	[3814, 2218, 5159, 5995, 7020, 2191, 3679, 3677, 8934, 2217, 9005, 10493, 10615, 5221, 817, 10387, 2968, 290, 8933, 3813, 9084, 7767, 8028, 5703, 7918, 6925, 2219, 8966, 3532, 5490, 4670, 4671, 2453, 10189, 8066, 6370, 2710, 5624, 8678, 5903]
8179	0	[9127, 10403]	[]
8180	1	[10170, 9213, 10146, 9667, 9885, 4248, 7574, 5450, 9074, 9620, 5391, 10560, 10223, 10143, 9305, 8598, 8059, 6010, 8606, 8617, 6949, 9979, 6886, 8136, 7819, 7950, 9352, 5156, 9076, 7957, 5978, 10196, 10555, 10079, 7449, 9547, 9977, 10173, 10265, 10410, 9154, 8600, 9095, 10028, 9406, 8616, 9204, 9980, 6899, 4746, 7743, 8986, 9909, 8588, 10256, 6884, 9153, 10263, 5522]	[]
8181	43	[]	[]
8182	8	[7639, 9306, 6493, 9300, 8922, 9403, 8644, 4518, 8660, 8891, 9066, 9316, 7914]	[]
8183	1	[8324, 8223, 8258, 9201, 9597, 8260, 8563, 7658, 9510, 3738, 6809, 5172, 4881, 3405, 4699, 6520, 8912, 4071, 9714, 7010, 6012, 8925, 7070, 7924, 7692, 9341, 8837, 8259, 8277, 7389]	[]
8184	1	[]	[8324, 8258, 4014, 2955, 9341, 8259, 8260]
8186	28	[8118, 7454, 5840, 4443, 10029, 6358, 8321, 3950, 5900, 6174, 6925, 8207, 6877, 5449, 3708, 6874, 8899, 7558, 8066, 5624, 6726, 8004, 5822, 5654, 7160, 5858, 9056, 5464, 8309, 5703, 4788, 6627, 8966, 6623, 6121, 8400, 6019, 5769, 10189, 9241, 5952, 2604, 6908, 8389, 4732, 8841, 6139, 7749, 5381, 6967, 3813, 7848, 4745, 7210, 4545, 1732, 7663, 7674, 8106, 6923, 7157, 8672, 7827, 8967, 7410, 7466, 9005, 8194, 5860, 7387, 9129, 6580, 5284, 5705, 8373, 6147, 5032, 7394]	[]
8185	28	[4544, 5594, 8165, 10454, 7098, 9236, 7518, 7600, 10564, 9007, 6842, 9606, 7300, 8792, 5355, 9077, 6909, 8751, 8209, 8592, 9403, 3397, 5079, 8650, 6389, 8633, 8644, 6858, 5661, 5816, 9502, 7500, 9084, 5331, 8161, 7409, 8632, 9860, 8842, 5148, 7621, 9304, 9057, 8634, 6396, 4437, 10081, 8662, 9336, 8660, 8879, 9559, 5383, 8648, 7027, 5051, 5999, 6621, 6919, 4501, 7620, 8646, 9439, 8117, 8895, 10427, 8834, 8657, 8005, 3391, 7215, 6854, 8342, 9180, 10538, 10101, 10278, 4492, 6942, 9155, 10302, 8640, 9560, 4417, 5362, 7914, 9351, 8372, 7179, 8061, 8387]	[]
8189	28	[6214, 7360, 4923, 8898, 4924, 9776, 10186, 5684, 8218, 6457, 2973, 8709, 7523, 8308, 4477, 8346, 7736, 5473, 7011, 7297, 5238, 9400, 7758, 9617, 10123, 5288, 9343, 8062, 5724, 5581, 7923, 9856, 7047, 8087, 8975, 6373, 7343, 9184, 8685, 4925, 6456, 9171, 5989, 10320]	[]
8188	28	[5739, 9267, 7020, 1779, 8967, 10130, 3829, 2708, 8244, 3706, 7290, 4894, 7041, 7125, 4792, 5333, 3032, 9585, 2421, 7388, 5246, 7871, 9241, 9286]	[]
8187	28	[7235, 7851, 8103, 5036, 6103, 7664, 10104, 9007, 10136, 9606, 7901, 7453, 3506, 8792, 9363, 8093, 5035, 7644, 5913, 7393, 8833, 4419, 5936, 9369, 6357, 4650, 7619, 7109, 4774, 8637, 7717, 6628, 8329, 3834, 3619, 5797, 9084, 8233, 8301, 7409, 7438, 9054, 7621, 4660, 9415, 7168, 9283, 6398, 7244, 4261, 7990, 5773, 8659, 8154, 8859, 6039, 8065, 5999, 4658, 7595, 7253, 8284, 9705, 6262, 6157, 4551, 8749, 8895, 6650, 5844, 8005, 9030, 7423, 6907, 5360, 7589, 7385, 7633, 7981, 9484, 5101, 5461, 7232, 5711, 9560, 6764, 5463, 5462, 3928, 8292, 4358, 8061]	[]
8190	1	[8990, 9118, 6160, 9541, 7116]	[]
8191	16	[7761, 7877, 7878, 9539, 8887, 7446, 8992, 10002, 9962, 6993, 10202, 9238, 9724, 10167, 7404, 6533, 8043, 7056, 8426, 8130, 10636, 6532, 8025, 7876, 9327, 9963, 7943, 7899, 9964, 9991, 9110, 9250, 9144, 9859, 9063, 9329, 9421, 8462, 9996, 7941, 9821, 9822, 9145, 8359, 8862, 7929, 7649, 10092, 7155, 7890, 8443, 10149, 7875, 6065, 7680, 7565, 7960, 8738, 7445, 10156, 8530]	[]
8192	28	[6430, 3460, 4898, 4895, 5159, 9106, 3621, 6259, 3653, 9267, 7020, 2093, 8967, 7073, 4328, 4592, 7258, 3829, 2617, 166, 4582, 3278, 2584, 2870, 156, 7410, 3615, 3706, 8091, 993, 4391, 3434, 5125, 2010, 5652, 5791, 6139, 4190, 5128, 7749, 6341, 3840, 2195, 3741, 5900, 8309, 5703, 7125, 4792, 2841, 2445, 3032, 5294, 4669, 9241, 6432, 8966, 10095, 9756, 5442, 4891, 1092, 4545, 6624, 8950, 6019, 4605, 7388, 5032, 4082, 5970, 9286]	[]
8193	57	[6238, 6744, 4392, 382, 6746, 3051, 118, 4430, 7870, 4181, 679, 6331, 380, 120, 435, 6778, 758, 6471, 669, 128, 2313, 606, 1190, 6667, 9044, 6739, 2314, 760, 759, 3264, 108, 9572, 10584]	[]
8194	28	[7573, 6921, 6504, 8118, 3652, 8590, 7454, 10082, 10029, 6319, 7267, 6358, 5491, 8321, 6868, 6217, 9199, 6871, 7434, 6174, 8207, 9246, 6877, 6874, 8899, 7558, 5624, 5822, 6374, 7803, 7517, 5333, 4476, 6212, 6623, 5445, 5777, 6867, 5150, 8587, 5783, 8528, 5914, 7242, 6908, 8389, 7698, 8841, 8671, 7749, 5408, 7210, 8162, 8677, 7663, 5642, 7674, 9291, 6923, 6108, 8672, 8392, 6035, 6962, 10087, 10113, 5995, 9021, 7410, 7466, 10232, 5907, 8028, 9129, 10144, 6580, 8243, 9503, 8070, 7031]	[]
8196	28	[6399, 9596, 8345, 9901, 8317, 7574, 9009, 9001, 9374, 9476, 7716, 8155, 6513, 9237, 5451, 8603, 6900, 4303, 9099, 10227, 9029, 10079, 9547, 7324, 6395, 6891, 5259, 9550, 8517, 7666, 6888, 8006, 6843, 9296, 7605, 8611, 10563, 9805, 6911, 5843, 8231, 8608, 8597, 6496, 4103, 7437, 9508, 9055, 8605, 9676, 8591, 9549, 6566, 10013, 9352, 8796, 4543, 10102, 8619, 6697, 5270, 9669, 8840, 9475, 4802, 9561, 9268, 8614, 7264, 5424, 7458, 8612, 8617, 8625, 9360, 6889, 4310, 8145, 7455, 8613, 9811, 10351, 3630, 7563, 5186, 9204, 7583, 8444, 7209]	[]
8195	68	[8549, 4270, 6210, 8470, 6999, 7370, 6649, 5553, 7316, 7713, 7849, 4487, 4624, 5842, 5787, 4269, 7712, 8012, 7521, 7902, 5589, 7802, 6718, 8761, 6541, 5694, 6575, 7806, 8113, 5529, 4539, 6507, 5312, 6750, 8770, 7662, 10282, 8219, 4935, 7535, 6716, 9473, 6723, 6715, 8936, 7919, 4632, 6593, 7689, 5946, 7365, 5998, 8078]	[]
8197	71	[8415, 7781, 6913, 7606, 6847, 7751, 8815, 6849, 4515, 8158, 8577, 6864, 8664, 9424, 7640, 8450, 8354, 9032, 7726, 6853, 8922, 8858, 8656, 8724, 6902, 8440, 8576, 8303, 10287, 8721, 6480, 9479, 8222, 8491, 9761, 8429, 9497, 8655, 6841, 8890, 6294, 10484, 6590, 8441, 7914, 9200, 8089, 10446, 10116, 8830, 6912, 8503, 8689, 7980, 9036, 8665, 9472]	[]
8198	28	[4959, 6872, 5822, 8392, 9193, 9678, 9299, 6816, 8839, 10615, 6324, 10387, 9807]	[]
8199	38	[8720, 10310, 8324, 9345, 8258, 8498, 9556, 8433, 3618, 8717, 9381, 9194, 7592, 8351, 4005, 8719, 9525, 9597, 10191, 9126, 8291, 8715, 6926, 8563, 9674, 10548, 9982, 9546, 9510, 6807, 8274, 10093, 8276, 6791, 6365, 8275, 3023, 8505, 8507, 6879, 6798, 7490, 10628, 6796, 9262, 9339, 7798, 8876, 10017, 8714, 9065, 8927, 6793, 10181, 6803, 10180, 6808, 3025, 8768, 9504, 9642, 9711, 6789, 1725, 9558, 8718, 6810, 8341, 10178, 8713, 10639, 9243]	[]
8200	28	[8434, 10319, 6191, 6670, 9338, 6882, 10430, 10174, 7889, 10354, 8203, 7423, 8506, 5447, 10574, 9064, 10020, 10635, 9747, 9368, 9990, 8367, 10034, 10073, 10632, 9818, 9375, 10131, 9080, 10600, 9119, 9258, 10074, 8928, 10665, 10072, 10006, 9930, 10126, 10584]	[]
8202	28	[8165, 9236, 6103, 7600, 8361, 9297, 9007, 9606, 9365, 8792, 8320, 4090, 10298, 6357, 8642, 9294, 7970, 5167, 7601, 8644, 8445, 6386, 8458, 6573, 6571, 10448, 6845, 3834, 4708, 8164, 4812, 9500, 8999, 7409, 5796, 6270, 8632, 7438, 9626, 8842, 9304, 7141, 7168, 5143, 8634, 5177, 3728, 6398, 10081, 7244, 10158, 8660, 8013, 8733, 8659, 8859, 8648, 4532, 7386, 7225, 7595, 5753, 6919, 8518, 8646, 6157, 4341, 4551, 8895, 9285, 8657, 8005, 4290, 7215, 7553, 8342, 7459, 9180, 9931, 10278, 6942, 10014, 6764, 7914, 9457, 9112, 5462, 9351, 9748, 8061, 3942]	[]
8203	28	[9251, 8434, 6792, 6191, 10319, 6670, 6882, 10368, 6001, 2100, 9338, 10072, 8382, 10430, 7889, 10354, 10539, 8506, 10019, 8478, 3880, 5447, 10583, 10383, 9292, 10574, 10601, 9296, 9064, 6562, 10020, 10635, 9747, 9368, 9990, 10283, 10034, 10073, 8855, 4939, 8836, 10602, 9818, 10573, 8362, 9375, 10131, 5815, 6563, 10600, 9391, 9258, 9119, 5758, 3853, 10665, 7637, 10006, 9930, 10126, 10584, 9480]	[]
8201	28	[9251, 8317, 8345, 6882, 9506, 9009, 3075, 7716, 8208, 10159, 6815, 9237, 6900, 6562, 9099, 8856, 6928, 10079, 9547, 9095, 4179, 6395, 9789, 8163, 9551, 7042, 9930, 8434, 5146, 6888, 9293, 7372, 9296, 7605, 7190, 8611, 7634, 9805, 8367, 8102, 6158, 6569, 6496, 7437, 8607, 9676, 5447, 10013, 9352, 3822, 8796, 10034, 9616, 6385, 8247, 8840, 10126, 10054, 10299, 4084, 8612, 5176, 8478, 6829, 9704, 8617, 9360, 8160, 10020, 8613, 8996, 10283, 8285, 8836, 6099, 9375, 9406, 8998, 7499, 9204, 9625, 9111, 8444, 8459, 3853, 7637, 7997, 6356]	[]
8205	16	[7761, 10157, 7877, 7878, 9539, 9116, 7446, 10111, 7115, 7894, 8992, 10002, 9962, 10202, 9238, 7930, 7247, 8043, 10167, 9724, 8130, 8426, 10022, 10636, 8025, 7876, 9327, 9612, 6095, 6093, 7270, 10612, 7899, 9964, 9250, 9859, 9063, 7944, 9421, 9329, 8462, 8827, 9996, 7941, 9822, 9145, 6465, 7055, 8862, 7929, 7649, 9416, 7185, 10092, 7890, 8265, 10149, 7875, 6065, 7077, 7680, 7565, 8738, 7445, 10156, 8530]	[]
8204	43	[9803, 9371, 9707, 8416, 10517, 9602, 9668, 9949, 9729, 9378, 9961, 8002, 9809, 9576, 9091, 10339, 9584, 9397, 9813, 9882, 10494, 10000, 10107, 9699, 9319, 10416, 8930, 9633, 9908, 9379, 9951, 10096, 9918, 10214, 10091]	[]
8206	43	[7761, 10370, 9539, 7878, 9552, 8992, 10002, 9962, 10167, 10636, 8025, 10340, 9110, 9991, 9329, 9397, 9821, 8359, 8862, 7649, 8930, 10149, 7445]	[]
8208	28	[9251, 8345, 7492, 7574, 7312, 5435, 9307, 6815, 9237, 8603, 9099, 4940, 9029, 10079, 6946, 9547, 6895, 5691, 7324, 9197, 10410, 9095, 7349, 6395, 6891, 9550, 8006, 6843, 9458, 5679, 7605, 10643, 8611, 9805, 4015, 6269, 6158, 8627, 8166, 5054, 8616, 7586, 8597, 5269, 9861, 8607, 8526, 9508, 9055, 9676, 8591, 10143, 9549, 9489, 6566, 7819, 10125, 9352, 8796, 4116, 10102, 8840, 9475, 10054, 10669, 8152, 9268, 7264, 9538, 9842, 9495, 8612, 6829, 9704, 8617, 8625, 9360, 8160, 9404, 7455, 8613, 7397, 6036, 8067, 9406, 9204, 6899, 9625, 8444, 3853, 7579]	[]
8209	28	[4544, 8165, 10115, 10454, 10483, 7518, 9494, 5036, 7600, 9476, 10411, 10141, 7107, 9403, 3561, 8633, 10295, 8644, 9302, 6589, 8525, 4661, 4929, 6424, 10061, 6858, 6588, 3866, 6571, 6845, 7500, 6800, 6256, 5075, 8161, 7409, 6270, 3298, 5796, 8632, 9860, 10116, 8842, 5148, 9304, 9057, 6034, 6396, 8634, 7214, 5181, 10081, 8660, 7398, 4652, 7639, 8648, 6702, 8065, 7225, 6919, 4501, 10313, 9028, 6759, 7620, 8646, 4341, 5917, 6468, 6413, 4654, 10187, 8657, 7215, 8342, 7598, 5157, 7494, 8888, 7597, 10101, 10278, 6942, 8491, 6428, 6466, 6764, 7914, 8639, 9351, 8387]	[]
8207	28	[5159, 7573, 8169, 6921, 8590, 6494, 8244, 7454, 10082, 5004, 4575, 8721, 5344, 6565, 9246, 6877, 6874, 8899, 8950, 8066, 5624, 7136, 7762, 5822, 10447, 9302, 2708, 7160, 6374, 7791, 3430, 10493, 8878, 8167, 9056, 7517, 5703, 10314, 6623, 5490, 10189, 2231, 7948, 8940, 5023, 8841, 8671, 7749, 10094, 10220, 8975, 8162, 8677, 5642, 8678, 156, 8392, 6035, 6962, 10113, 6429, 7410, 8888, 5254, 9431, 8194, 6324, 1, 5716, 8028, 9107, 9129, 10144, 6580, 9503, 2453, 8070]	[]
8210	1	[10611, 9561, 6882, 8716, 9861, 9268, 8614, 9009, 7264, 6888, 9508, 9055, 8612, 5447, 8155, 8591, 9798, 6513, 10329, 9704, 8625, 9237, 9296, 7605, 6900, 9360, 8160, 7641, 10013, 10020, 9099, 8196, 8686, 10057, 9352, 9805, 8796, 9811, 7397, 4543, 8601, 9669, 6881, 9029, 10351, 5170, 9547, 6895, 8431, 6158, 10188, 8231, 8362, 8608, 7563, 6385, 9406, 5076, 9204, 6395, 7586, 9468, 9550, 3853, 9551, 7637, 6496, 8840, 6356, 10126, 7252, 5634]	[]
8211	28	[8415, 5521, 6913, 7606, 6847, 7751, 8815, 6849, 8735, 8577, 6864, 8664, 9424, 10482, 9594, 6561, 7640, 8450, 8197, 8496, 8354, 7726, 6853, 6860, 8793, 8922, 8858, 8656, 3866, 9309, 6902, 8440, 8576, 8303, 10287, 8721, 9479, 8661, 8222, 8049, 9435, 9761, 8429, 8655, 9497, 8825, 6841, 8890, 10484, 6590, 6940, 8764, 7989, 7914, 9200, 7750, 8632, 10446, 10116, 8313, 8830, 6912, 8663, 9023, 8503, 5145, 7980, 9036, 8900, 8665, 9472, 6851, 9010, 9389, 9050]	[]
